,260,256,40
,261,256,34
,261,257,35
,260,256,34
,261,256,36
,261,256,35
,260,256,34
,260,256,71
,261,257,37
,261,257,35
,261,257,34
,261,256,35
,261,257,36
,261,256,38
,261,256,34
,261,256,36
,261,256,36
,261,256,36
,261,256,37
,261,257,34
,261,257,36
,260,256,35
,261,256,35
,261,256,33
,261,256,36
,262,257,35
,260,256,37
,261,257,36
,261,257,36
,260,256,35
,261,257,37
,260,256,35
,261,255,35
,261,256,35
,260,256,35
,265,259,36
,260,256,35
,261,257,36
,261,257,34
,260,257,36
,260,257,35
,261,257,36
,260,255,36
,262,257,36
,260,256,35
,261,256,35
,262,256,34
,261,256,35
,261,256,36
,261,257,33
,260,257,37
,260,257,36
,261,257,35
,260,256,36
,261,256,37
,261,256,35
,262,257,35
,262,257,35
,260,256,35
,261,256,34
,260,257,35
,261,256,35
,261,257,35
,260,257,32
,264,259,36
,260,256,38
,260,255,34
,261,257,35
,261,256,34
,261,256,36
,261,257,35
,260,257,35
,260,256,37
,261,256,35
,261,257,35
,261,257,37
,261,256,36
,260,256,33
,261,256,35
,261,257,35
,261,257,35
,261,257,36
,261,256,34
,261,256,36
,261,256,38
,261,256,36
,261,256,35
,260,256,35
,261,257,36
,261,256,35
,260,257,37
,261,256,35
,261,256,35
,260,256,34
,261,257,35
,261,257,37
,260,256,37
,261,256,34
,260,256,36
,260,256,36
,261,256,36
,260,256,36
,261,257,35
,260,257,36
,261,256,33
,260,256,35
,260,256,36
,262,256,36
,261,256,35
,261,256,36
,261,256,36
,260,257,36
,261,257,35
,261,257,37
,260,257,35
,261,256,35
,261,257,35
,261,256,36
,261,256,36
,261,256,36
,261,256,35
,261,257,36
,261,257,37
,260,257,35
,261,257,35
,261,255,37
,261,257,35
,260,257,34
,261,256,35
,261,256,37
,260,255,35
,261,256,32
,262,257,38
,261,256,35
,264,257,35
,260,257,36
,260,257,35
,261,259,35
,260,257,35
,261,259,36
,261,259,35
,260,257,35
,261,265,33
,260,259,35
,260,257,36
,261,257,36
,260,259,35
,261,257,36
,261,259,36
,261,257,34
,261,259,36
,260,257,35
,261,257,35
,261,257,35
,261,257,35
,262,259,37
,261,257,36
,260,257,34
,261,257,34
,260,259,36
,261,257,36
,261,259,32
,260,259,36
,261,257,35
,261,257,36
,260,257,35
,261,257,35
,260,257,36
,261,257,36
,261,259,35
,261,259,38
,262,259,35
,261,259,33
,261,257,36
,261,257,35
,260,257,36
,261,257,35
,261,257,36
,260,259,36
,264,260,38
,261,257,33
,260,259,35
,260,259,37
,261,259,34
,261,257,35
,261,259,36
,261,259,35
,268,261,36
