,260,118,35
,260,115,35
,260,116,36
,260,116,32
,260,115,37
,260,116,34
,260,115,37
,260,115,34
,260,116,36
,260,115,37
,260,116,34
,260,115,34
,260,255,36
,261,255,36
,261,255,35
,261,255,36
,261,256,37
,260,256,35
,261,256,35
,260,255,37
,260,256,36
,260,256,35
,260,256,36
,260,256,35
,260,256,36
,260,255,35
,260,257,36
,260,256,36
,260,255,37
,261,256,35
,260,256,34
,261,256,72
,260,255,36
,261,256,35
,260,256,35
,260,255,34
,261,256,35
,260,256,36
,262,257,35
,261,256,35
,260,256,36
,261,256,36
,260,256,36
,260,256,36
,260,256,35
,260,255,35
,265,259,36
,260,256,34
,260,255,35
,260,256,36
,260,256,35
,260,256,36
,261,256,36
,261,256,36
,261,256,35
,261,255,37
,260,255,34
,262,256,35
,261,256,34
,260,256,36
,261,257,35
,260,256,36
,260,255,36
,261,256,35
,260,256,36
,266,270,37
,260,256,34
,260,256,35
,260,256,35
,260,256,35
,260,256,35
,260,256,35
,260,256,34
,261,256,33
,260,256,36
,260,255,36
,260,256,36
,260,255,35
,260,255,37
,260,256,35
,260,255,33
,260,256,35
,260,256,35
,260,255,36
,260,256,35
,260,256,36
,260,255,37
,260,257,35
,260,256,33
,260,255,37
,260,256,37
,260,255,34
,260,255,35
,260,256,35
,260,256,34
,260,257,35
,260,255,36
,260,256,36
,262,257,36
,260,256,36
,261,256,36
,260,256,38
,261,255,34
,261,256,35
,261,256,34
,261,255,36
,261,256,35
,260,255,36
,261,256,37
,260,256,35
,261,255,36
,261,256,35
,260,255,34
,260,256,34
,260,256,36
,260,256,35
,260,256,34
,260,256,36
,260,255,36
,260,257,36
,260,255,36
,260,255,37
,260,257,33
,260,256,36
,260,256,36
,260,256,34
,260,255,35
,260,257,36
,260,255,35
,260,256,35
,260,256,38
,261,255,33
,261,256,35
,261,256,36
,260,255,36
,261,256,37
,260,255,34
,262,256,35
,260,256,36
,260,256,36
,261,256,35
,261,255,37
,261,255,34
,261,256,36
,260,256,35
,264,257,36
,261,256,37
,260,256,35
,265,260,35
,261,256,35
,260,255,34
,261,256,35
,260,256,35
,260,255,33
,261,256,36
,260,256,35
,260,256,36
,261,257,35
,261,256,38
,262,256,34
,260,255,36
,260,256,36
,260,256,34
,260,255,36
,260,255,36
,260,255,36
,260,255,34
,257,255,39
,260,255,33
,260,255,35
,261,255,35
,261,255,35
,261,255,36
,261,255,33
,260,255,36
,261,255,36
,261,255,36
,260,255,36
,261,256,34
,260,256,35
,261,256,35
,261,255,36
,260,255,36
,261,256,36
,260,256,33
,261,255,35
,262,256,38
,260,255,33
,260,255,35
,261,255,35
,261,255,36
,262,256,37
,260,255,34
,261,256,37
,261,256,35
,260,255,35
,261,256,35
,261,256,34
,260,256,36
,260,256,35
,260,257,36
,260,255,36
,260,256,37
,260,255,36
,260,255,35
,261,255,35
,260,255,35
,260,255,35
,260,255,34
,261,255,36
,260,255,35
,261,255,37
,260,255,35
,261,257,37
,260,255,37
,260,256,33
,261,256,37
,260,255,35
,260,256,33
,260,256,36
,260,255,35
,260,256,35
,181,256,37
,181,255,36
,178,257,36
,172,255,34
,172,256,35
,167,256,36
,169,256,37
,168,256,35
,167,255,35
,167,256,35
,167,256,35
,167,257,34
,167,256,35
,167,256,35
,166,256,35
,167,256,32
,167,255,36
,167,256,36
,163,256,36
,120,256,34
,122,257,36
,116,256,36
,115,256,34
,115,256,35
,115,256,36
,120,270,36
,115,256,35
,114,256,39
,114,255,36
,114,255,36
,115,255,33
,114,256,35
,114,255,35
,114,256,35
,115,257,35
,114,255,36
,114,256,36
,114,255,37
,114,255,35
,114,256,38
,113,255,34
,115,255,35
,115,255,36
,260,256,35
,259,256,35
,260,256,34
,260,256,37
,259,256,35
,259,255,38
,260,255,32
,260,256,36
,261,256,36
,261,256,35
,260,256,38
,260,255,35
,261,256,35
,260,256,34
,260,256,35
,261,257,37
,260,256,34
,261,256,35
,260,256,36
,260,256,36
,261,256,35
,260,255,35
,260,255,36
,261,257,35
,260,256,35
,260,256,32
,260,256,36
,260,256,36
,260,256,35
,260,255,36
,260,255,36
,260,256,36
,260,256,35
,260,256,37
,260,256,35
,260,256,34
,261,257,36
,260,256,35
,261,256,37
,262,257,34
,261,255,34
,261,256,36
,260,256,37
,260,256,35
,260,255,36
,260,255,34
,261,256,35
,260,256,34
,260,256,36
,260,255,35
,260,256,34
,260,256,35
,260,256,34
,260,256,36
,280,260,35
,261,256,34
,260,256,37
,261,256,35
,260,256,34
,260,255,36
,261,256,35
,260,256,36
,261,255,35
,261,256,36
,261,256,36
,260,256,37
,261,256,36
,261,255,33
,261,256,38
,259,255,34
,260,256,35
,260,256,34
,259,255,35
,262,259,36
,260,256,36
,260,255,36
,260,256,37
,260,256,35
,260,256,35
,260,255,36
,260,255,35
,260,255,35
,260,255,35
,260,255,37
,260,256,34
,260,256,36
,260,256,36
,260,256,36
,260,255,36
,260,255,37
,261,256,34
,261,255,35
,261,256,36
,260,257,35
,260,256,36
,261,256,35
,261,255,35
,260,256,36
,261,256,37
,260,255,34
,261,256,35
,260,256,37
,260,256,36
,261,256,36
,260,255,35
,260,255,35
,260,255,35
,260,255,36
,260,255,35
,260,255,32
,260,255,37
,260,255,35
,260,255,35
,260,256,37
,261,256,35
,260,255,37
,260,257,35
,260,256,35
,260,255,34
,260,256,34
,260,256,37
,261,255,35
,261,256,35
,261,256,36
,261,256,36
,260,255,37
,260,256,34
,261,256,35
,260,256,35
,261,256,34
,261,256,36
,260,256,35
,260,255,35
,260,256,34
,260,255,33
,260,256,36
,261,255,36
,281,260,35
,260,256,37
,260,256,35
,260,256,33
,260,256,36
,260,255,35
,260,257,36
,260,255,37
,260,256,34
