,259,227,37
,257,213,35
,257,213,34
,259,213,35
,256,211,36
,257,212,34
,257,211,37
,256,211,34
,257,210,38
,257,209,37
,257,210,35
,259,209,36
,256,206,38
,256,207,36
,256,206,34
,256,204,36
,256,205,36
,256,204,38
,256,204,33
,256,205,36
,257,205,37
,257,205,36
,256,204,34
,257,204,36
,259,203,36
,257,202,38
,257,202,35
,257,201,36
,257,200,34
,257,201,36
,256,200,37
,256,201,34
,257,202,35
,256,200,38
,256,201,36
,256,201,34
,256,199,37
,257,200,35
,256,200,35
,256,199,35
,256,200,35
,257,203,34
,257,203,33
,256,202,35
,257,204,37
,257,204,36
,255,205,35
,256,206,35
,257,206,35
,255,205,34
,257,205,35
,256,206,34
,255,210,37
,256,210,34
,256,210,37
,256,209,34
,256,210,35
,256,210,36
,257,211,36
,257,211,35
,255,208,36
,256,208,37
,256,209,34
,256,206,36
,256,207,34
,256,206,34
,256,206,36
,256,206,36
,256,219,37
,255,219,32
,255,219,35
,255,219,36
,257,219,37
,255,218,37
,262,220,34
,256,218,34
,255,205,36
,256,206,37
,256,205,35
,255,207,35
,256,207,36
,255,207,37
,256,206,36
,257,206,35
,256,220,36
,256,220,36
,257,221,33
,255,220,37
,256,221,35
,255,221,33
,256,221,36
,257,221,37
,255,237,35
,256,237,36
,256,237,37
,256,238,36
,256,238,37
,255,242,34
,255,241,36
,255,242,35
,255,243,35
,255,244,37
,255,244,36
,255,243,35
,255,244,36
,256,240,37
,256,239,36
,256,240,34
,256,236,36
,256,237,35
,256,237,36
,256,233,35
,256,233,35
,255,229,36
,256,230,37
,256,230,36
,256,227,35
,256,228,35
,256,228,35
,256,225,34
,256,225,35
,255,223,33
,256,223,36
,255,223,34
,255,222,36
,256,223,36
,256,223,33
,256,226,37
,256,225,35
,256,228,36
,256,228,37
,256,228,36
,256,231,37
,256,230,37
,256,230,36
,256,229,34
,256,230,34
,256,230,33
,256,229,37
,256,229,35
,256,226,36
,256,226,38
,256,227,35
,256,223,36
,256,224,38
,256,222,34
,255,221,35
,256,221,34
,255,220,36
,257,221,36
,256,221,36
,256,232,36
,256,232,35
,256,236,36
,255,237,37
,256,237,34
,255,245,39
,255,246,34
,255,245,36
,253,246,35
,253,246,36
,253,260,37
,253,266,37
,253,266,35
,237,270,32
,238,271,37
,238,271,36
,234,275,35
,234,277,36
,233,275,36
,233,275,36
,234,275,37
,224,284,35
,225,286,35
,224,285,35
,228,281,36
,227,282,36
,228,281,35
,229,280,36
,229,280,37
,233,275,36
,233,277,36
,233,275,38
,239,270,34
,239,271,34
,238,271,36
,239,270,35
,239,270,35
,251,253,37
,252,253,37
,252,253,35
,252,253,36
,253,253,32
,253,253,36
,253,250,36
,253,250,36
,253,246,36
,255,251,34
,255,246,35
,255,239,35
,255,240,35
,255,239,33
,257,234,36
,256,235,35
,256,235,36
,257,235,37
,256,234,37
,256,213,35
,256,213,35
,256,213,36
,256,206,35
,256,208,35
,256,203,35
,265,204,36
,256,203,34
,256,200,36
,256,201,38
,256,201,35
,256,202,33
,256,202,36
,256,208,37
,256,208,35
,257,209,36
,257,209,34
,257,209,35
,257,209,35
,257,150,36
,257,150,36
,256,155,35
,257,155,39
,257,155,33
,257,155,36
,257,156,37
,257,155,34
,257,155,36
,257,156,34
,257,155,36
