, 1, 1, 0, 0#one car in real life
, 260, 255, 34
, 260, 255, 35
, 260, 255, 35
, 260, 255, 36
, 260, 255, 35
, 261, 253, 33
, 260, 255, 36
, 260, 255, 34
, 260, 255, 37
, 260, 255, 36
, 260, 252, 33
, 260, 255, 36
, 260, 255, 36
, 260, 255, 36
, 260, 253, 35
, 260, 253, 37
, 260, 253, 36
, 259, 255, 35
, 260, 255, 35
, 260, 255, 36
, 260, 255, 36
, 260, 253, 39
, 260, 255, 33
, 260, 255, 35
, 260, 255, 36
, 260, 255, 36
, 261, 255, 35
, 260, 255, 36
, 260, 255, 35
, 261, 255, 37
, 260, 255, 37
, 260, 255, 36
, 260, 255, 36
, 260, 255, 35
, 262, 255, 35
, 260, 253, 35
, 260, 255, 34
, 260, 253, 35
, 259, 255, 38
, 259, 255, 36
, 260, 255, 35
, 259, 255, 37
, 268, 255, 36
, 260, 255, 35
, 260, 255, 37
, 260, 253, 35
, 260, 255, 35
, 259, 255, 37
, 260, 255, 32
, 260, 255, 37
, 260, 255, 35
, 260, 255, 37
, 259, 255, 35
, 260, 253, 37
, 260, 255, 36
, 260, 255, 35
, 260, 255, 35
, 259, 255, 34
, 259, 255, 35
, 260, 255, 34
, 259, 255, 35
, 260, 255, 35
, 260, 255, 35
, 260, 255, 37
, 260, 255, 35
, 259, 255, 36
, 260, 255, 36
, 260, 255, 36
, 260, 253, 34
, 260, 255, 37
, 260, 255, 35
, 260, 255, 35
, 260, 255, 35
, 260, 255, 34
, 260, 255, 37
, 260, 255, 35
, 260, 255, 35
, 260, 253, 36
, 260, 255, 35
, 259, 255, 36
, 260, 252, 36
, 260, 255, 37
, 260, 255, 33
, 260, 253, 36
, 260, 255, 35
, 260, 255, 35
, 260, 253, 35
, 260, 253, 35
, 260, 253, 38
, 260, 255, 36
, 259, 255, 36
, 260, 255, 36
, 260, 253, 73
, 260, 255, 37
, 259, 255, 35
, 260, 253, 34
, 260, 255, 36
, 260, 253, 36
, 260, 253, 37
, 260, 253, 35
, 260, 253, 36
, 260, 253, 37
, 260, 255, 35
, 260, 253, 37
, 260, 255, 35
, 260, 255, 35
, 260, 253, 36
, 259, 253, 35
, 262, 253, 35
, 260, 253, 36
, 260, 255, 37
, 260, 255, 35
, 260, 265, 35
, 260, 255, 36
, 260, 253, 38
, 260, 253, 37
, 266, 255, 34
, 260, 253, 34
, 259, 255, 36
, 260, 255, 34
, 260, 255, 37
, 260, 253, 36
, 260, 253, 34
, 260, 253, 36
, 303, 256, 36
, 260, 255, 35
, 260, 255, 36
, 260, 253, 35
, 260, 255, 36
, 260, 255, 36
, 260, 255, 34
, 259, 255, 37
, 260, 255, 36
, 260, 255, 38
, 259, 255, 33
, 260, 253, 36
, 260, 253, 35
, 260, 255, 35
, 260, 253, 35
, 260, 253, 34
, 260, 255, 35
, 260, 253, 32
, 260, 253, 38
, 260, 252, 34
, 260, 253, 35
, 260, 253, 34
, 260, 253, 36
, 259, 253, 35
, 260, 253, 37
, 259, 253, 72
, 260, 252, 35
, 260, 253, 38
, 260, 252, 34
, 260, 253, 35
, 260, 253, 35
, 260, 253, 35
, 260, 252, 34
, 260, 253, 35
, 260, 253, 36
, 260, 253, 37
, 260, 255, 35
, 260, 255, 35
, 260, 253, 36
, 260, 255, 36
, 260, 255, 38
, 260, 255, 35
, 260, 255, 35
, 260, 255, 35
, 260, 255, 37
, 260, 255, 35
, 260, 255, 33
, 260, 255, 36
, 260, 255, 36
, 259, 255, 37
, 260, 255, 37
, 260, 255, 35
, 260, 255, 36
, 260, 255, 37
, 260, 255, 36
, 260, 255, 35
, 260, 253, 34
, 260, 255, 36
, 261, 255, 35
, 260, 255, 36
, 260, 255, 35
, 260, 255, 36
, 260, 253, 35
, 259, 255, 36
, 260, 255, 38
, 259, 253, 35
, 264, 255, 37
, 260, 255, 35
, 260, 253, 36
, 261, 255, 33
, 260, 255, 35
, 260, 255, 37
, 260, 255, 35
, 260, 255, 36
, 270, 255, 36
, 260, 255, 37
, 260, 255, 36
, 260, 255, 36
, 260, 255, 35
, 260, 255, 35
, 260, 255, 36
, 260, 255, 35
, 260, 255, 219
, 260, 255, 37
, 259, 255, 37
, 260, 255, 35
, 260, 255, 35
, 260, 255, 36
, 260, 253, 37
, 260, 253, 35
, 260, 253, 35
, 260, 255, 34
, 260, 253, 33
, 260, 255, 36
, 260, 167, 36, 0here is where the car starts####################################
, 171, 167, 35
, 171, 164, 37
, 173, 160, 36
, 164, 161, 36
, 165, 158, 36
, 163, 158, 35
, 162, 159, 35
, 163, 156, 34
, 160, 156, 36
, 160, 155, 35
, 161, 153, 37
, 159, 155, 35
, 160, 153, 35
, 160, 154, 38
, 160, 155, 38
, 161, 154, 34
, 160, 154, 35
, 161, 144, 35
, 161, 125, 36
, 126, 126, 34
, 127, 120, 35
, 125, 118, 37
, 119, 118, 36
, 120, 112, 33
, 116, 113, 35
, 116, 113, 35
, 115, 108, 36
, 111, 109, 37
, 111, 105, 37
, 109, 104, 36
, 109, 105, 35
, 109, 103, 35
, 107, 103, 36
, 110, 104, 33
, 109, 102, 35
, 108, 102, 36
, 108, 101, 36
, 107, 101, 36
, 108, 102, 35
, 109, 102, 35
, 109, 102, 38
, 119, 103, 36
, 110, 103, 34
, 112, 104, 34
, 112, 106, 34
, 110, 106, 38
, 111, 107, 34
, 112, 110, 35
, 112, 110, 36
, 148, 112, 36
, 112, 110, 35
, 111, 110, 37
, 112, 111, 33
, 111, 111, 35
, 111, 111, 38
, 112, 128, 35
, 112, 130, 35
, 112, 128, 33
, 113, 135, 36
, 112, 135, 36
, 112, 137, 37
, 112, 139, 34
, 111, 139, 35
, 112, 139, 36
, 111, 139, 36
, 110, 139, 37
, 112, 139, 34
, 257, 139, 34
, 259, 226, 35
, 259, 251, 36
, 259, 252, 35
, 260, 255, 36
, 259, 253, 36
, 259, 255, 35
, 260, 253, 35
, 260, 253, 34
, 260, 255, 35
, 260, 255, 33
, 259, 255, 36
, 260, 255, 37
, 259, 255, 34
, 260, 255, 36
, 260, 253, 34
, 260, 255, 36
